id;id_index;kode_provinsi;nama_provinsi;kab_kota;nama_jembatan;periode_update;kategori;jumlah;satuan;tahun
7467;300289805;35;JAWA TIMUR;KABUPATEN SUMENEP;BABAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
201;300246209;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1444;300261185;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2697;300268703;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3950;300253667;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5203;300276221;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6456;300283739;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
202;300246215;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1445;300261191;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2698;300268709;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3951;300253673;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5204;300276227;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6457;300283745;35;JAWA TIMUR;KABUPATEN JOMBANG;BADANG II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
557;300248345;35;JAWA TIMUR;KABUPATEN PONOROGO;BADEGAN I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1800;300263321;35;JAWA TIMUR;KABUPATEN PONOROGO;BADEGAN I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3053;300270839;35;JAWA TIMUR;KABUPATEN PONOROGO;BADEGAN I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4306;300255803;35;JAWA TIMUR;KABUPATEN PONOROGO;BADEGAN I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5559;300278357;35;JAWA TIMUR;KABUPATEN PONOROGO;BADEGAN I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6812;300285875;35;JAWA TIMUR;KABUPATEN PONOROGO;BADEGAN I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1181;300252089;35;JAWA TIMUR;KABUPATEN PAMEKASAN;BADUNG II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2434;300267125;35;JAWA TIMUR;KABUPATEN PAMEKASAN;BADUNG II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3687;300274643;35;JAWA TIMUR;KABUPATEN PAMEKASAN;BADUNG II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4940;300259607;35;JAWA TIMUR;KABUPATEN PAMEKASAN;BADUNG II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6193;300282161;35;JAWA TIMUR;KABUPATEN PAMEKASAN;BADUNG II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7446;300289679;35;JAWA TIMUR;KABUPATEN PAMEKASAN;BADUNG II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
864;300250187;35;JAWA TIMUR;KABUPATEN SITUBONDO;BAGOR;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2117;300265223;35;JAWA TIMUR;KABUPATEN SITUBONDO;BAGOR;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3370;300272741;35;JAWA TIMUR;KABUPATEN SITUBONDO;BAGOR;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4623;300257705;35;JAWA TIMUR;KABUPATEN SITUBONDO;BAGOR;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5876;300280259;35;JAWA TIMUR;KABUPATEN SITUBONDO;BAGOR;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7129;300287777;35;JAWA TIMUR;KABUPATEN SITUBONDO;BAGOR;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
378;300247271;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1621;300262247;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2874;300269765;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4127;300254729;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5380;300277283;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6633;300284801;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
379;300247277;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1622;300262253;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2875;300269771;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4128;300254735;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5381;300277289;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6634;300284807;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
380;300247282;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU III;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1623;300262258;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU III;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
2876;300269776;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU III;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4129;300254740;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU III;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5382;300277294;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU III;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6635;300284812;35;JAWA TIMUR;KABUPATEN LUMAJANG;BAGU III;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
155;300245933;35;JAWA TIMUR;KABUPATEN MOJOKERTO;BAGUSAN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1398;300260909;35;JAWA TIMUR;KABUPATEN MOJOKERTO;BAGUSAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2651;300268427;35;JAWA TIMUR;KABUPATEN MOJOKERTO;BAGUSAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3904;300253391;35;JAWA TIMUR;KABUPATEN MOJOKERTO;BAGUSAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5157;300275945;35;JAWA TIMUR;KABUPATEN MOJOKERTO;BAGUSAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6410;300283463;35;JAWA TIMUR;KABUPATEN MOJOKERTO;BAGUSAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
299;300246797;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1542;300261773;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2795;300269291;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4048;300254255;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5301;300276809;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6554;300284327;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
300;300246803;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1543;300261779;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2796;300269297;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4049;300254261;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5302;300276815;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6555;300284333;35;JAWA TIMUR;KABUPATEN TUBAN;BAHORO I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
405;300247433;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1648;300262409;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2901;300269927;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4154;300254891;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5407;300277445;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6660;300284963;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
406;300247440;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN IV;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1649;300262416;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN IV;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2902;300269934;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN IV;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4155;300254898;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN IV;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5408;300277452;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN IV;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6661;300284970;35;JAWA TIMUR;KABUPATEN PASURUAN;BAJANGAN IV;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
597;300248586;35;JAWA TIMUR;KABUPATEN MADIUN;BAJULAN;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1850;300263622;35;JAWA TIMUR;KABUPATEN MADIUN;BAJULAN;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3103;300271140;35;JAWA TIMUR;KABUPATEN MADIUN;BAJULAN;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4356;300256104;35;JAWA TIMUR;KABUPATEN MADIUN;BAJULAN;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5609;300278658;35;JAWA TIMUR;KABUPATEN MADIUN;BAJULAN;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6862;300286176;35;JAWA TIMUR;KABUPATEN MADIUN;BAJULAN;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
200;300246203;35;JAWA TIMUR;KABUPATEN JOMBANG;BAKALAN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1443;300261179;35;JAWA TIMUR;KABUPATEN JOMBANG;BAKALAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
1507;300261564;35;JAWA TIMUR;KABUPATEN TUBAN;BAKALAN;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
1719;300262835;35;JAWA TIMUR;KABUPATEN MALANG;BAKALAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2696;300268697;35;JAWA TIMUR;KABUPATEN JOMBANG;BAKALAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
2760;300269082;35;JAWA TIMUR;KABUPATEN TUBAN;BAKALAN;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
2972;300270353;35;JAWA TIMUR;KABUPATEN MALANG;BAKALAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3949;300253661;35;JAWA TIMUR;KABUPATEN JOMBANG;BAKALAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
4013;300254046;35;JAWA TIMUR;KABUPATEN TUBAN;BAKALAN;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
4225;300255317;35;JAWA TIMUR;KABUPATEN MALANG;BAKALAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5202;300276215;35;JAWA TIMUR;KABUPATEN JOMBANG;BAKALAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
5266;300276600;35;JAWA TIMUR;KABUPATEN TUBAN;BAKALAN;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
5478;300277871;35;JAWA TIMUR;KABUPATEN MALANG;BAKALAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6455;300283733;35;JAWA TIMUR;KABUPATEN JOMBANG;BAKALAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
6519;300284118;35;JAWA TIMUR;KABUPATEN TUBAN;BAKALAN;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
6731;300285389;35;JAWA TIMUR;KABUPATEN MALANG;BAKALAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
402;300247414;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN I;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1645;300262390;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN I;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
2898;300269908;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN I;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4151;300254872;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN I;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5404;300277426;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN I;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6657;300284944;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN I;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
403;300247421;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1646;300262397;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2899;300269915;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4152;300254879;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5405;300277433;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6658;300284951;35;JAWA TIMUR;KABUPATEN PASURUAN;BAKALAN II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
70;300245424;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (A);2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1313;300260400;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (A);2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2566;300267918;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (A);2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3819;300252882;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (A);2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5072;300275436;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (A);2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6325;300282954;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (A);2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
71;300245430;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (B);2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1314;300260406;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (B);2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2567;300267924;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (B);2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3820;300252888;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (B);2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5073;300275442;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (B);2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6326;300282960;35;JAWA TIMUR;KABUPATEN SIDOARJO;BALE PANJANG (B);2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
18;300245112;35;JAWA TIMUR;KABUPATEN LAMONGAN;BALONG;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1261;300260088;35;JAWA TIMUR;KABUPATEN LAMONGAN;BALONG;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2514;300267606;35;JAWA TIMUR;KABUPATEN LAMONGAN;BALONG;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3767;300252570;35;JAWA TIMUR;KABUPATEN LAMONGAN;BALONG;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5020;300275124;35;JAWA TIMUR;KABUPATEN LAMONGAN;BALONG;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6273;300282642;35;JAWA TIMUR;KABUPATEN LAMONGAN;BALONG;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
532;300248194;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG I;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1775;300263170;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG I;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3028;300270688;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG I;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4281;300255652;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG I;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5534;300278206;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG I;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6787;300285724;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG I;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
533;300248200;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG II;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1776;300263176;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG II;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3029;300270694;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG II;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4282;300255658;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG II;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5535;300278212;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG II;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6788;300285730;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG II;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
534;300248207;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG III;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1777;300263183;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG III;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3030;300270701;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG III;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4283;300255665;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG III;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5536;300278219;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG III;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6789;300285737;35;JAWA TIMUR;KABUPATEN PONOROGO;BALONG III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1065;300251393;35;JAWA TIMUR;KABUPATEN JEMBER;BALUNG LOR;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2318;300266429;35;JAWA TIMUR;KABUPATEN JEMBER;BALUNG LOR;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3571;300273947;35;JAWA TIMUR;KABUPATEN JEMBER;BALUNG LOR;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4824;300258911;35;JAWA TIMUR;KABUPATEN JEMBER;BALUNG LOR;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6077;300281465;35;JAWA TIMUR;KABUPATEN JEMBER;BALUNG LOR;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7330;300288983;35;JAWA TIMUR;KABUPATEN JEMBER;BALUNG LOR;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
49;300245298;35;JAWA TIMUR;KABUPATEN GRESIK;BAMBE;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1292;300260274;35;JAWA TIMUR;KABUPATEN GRESIK;BAMBE;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2545;300267792;35;JAWA TIMUR;KABUPATEN GRESIK;BAMBE;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3798;300252756;35;JAWA TIMUR;KABUPATEN GRESIK;BAMBE;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5051;300275310;35;JAWA TIMUR;KABUPATEN GRESIK;BAMBE;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6304;300282828;35;JAWA TIMUR;KABUPATEN GRESIK;BAMBE;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
580;300248483;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO A;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1823;300263459;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO A;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3076;300270977;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO A;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4329;300255941;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO A;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5582;300278495;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO A;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6835;300286013;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO A;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
579;300248477;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO B;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1822;300263453;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO B;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3075;300270971;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO B;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4328;300255935;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO B;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5581;300278489;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO B;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6834;300286007;35;JAWA TIMUR;KABUPATEN MAGETAN;BANCOLONO B;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
588;300248532;35;JAWA TIMUR;KABUPATEN TRENGGALEK;BANDUNG;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1831;300263508;35;JAWA TIMUR;KABUPATEN TRENGGALEK;BANDUNG;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3084;300271026;35;JAWA TIMUR;KABUPATEN TRENGGALEK;BANDUNG;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4337;300255990;35;JAWA TIMUR;KABUPATEN TRENGGALEK;BANDUNG;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5590;300278544;35;JAWA TIMUR;KABUPATEN TRENGGALEK;BANDUNG;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6843;300286062;35;JAWA TIMUR;KABUPATEN TRENGGALEK;BANDUNG;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
1198;300252191;35;JAWA TIMUR;KABUPATEN SUMENEP;BANGKAL;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2451;300267227;35;JAWA TIMUR;KABUPATEN SUMENEP;BANGKAL;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3704;300274745;35;JAWA TIMUR;KABUPATEN SUMENEP;BANGKAL;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4957;300259709;35;JAWA TIMUR;KABUPATEN SUMENEP;BANGKAL;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6210;300282263;35;JAWA TIMUR;KABUPATEN SUMENEP;BANGKAL;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7463;300289781;35;JAWA TIMUR;KABUPATEN SUMENEP;BANGKAL;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
184;300246107;35;JAWA TIMUR;KABUPATEN JOMBANG;BANGLE;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1427;300261083;35;JAWA TIMUR;KABUPATEN JOMBANG;BANGLE;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2680;300268601;35;JAWA TIMUR;KABUPATEN JOMBANG;BANGLE;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3933;300253565;35;JAWA TIMUR;KABUPATEN JOMBANG;BANGLE;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5186;300276119;35;JAWA TIMUR;KABUPATEN JOMBANG;BANGLE;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6439;300283637;35;JAWA TIMUR;KABUPATEN JOMBANG;BANGLE;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
